name,ratings,num_ratings,processor,ram,os,storage,price,org_price,Brand,num_reviews,ram_type,Discount
Lenovo Legion 5 Pro Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,4.6,49.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,157990,224490.0,Lenovo,3.0,DDR4,29.622700342999686
ASUS Vivobook 15 K513 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) K513EA-L503TS Lapt...,4.7,6.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,60990,81990.0,ASUS,2.0,DDR4,25.61287961946579
HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 15-eh2024AU Thin and Light La...,4.1,65.0,AMD Ryzen 5 Hexa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,63490,73532.0,HP,6.0,DDR4,13.656639286297123
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 14 Laptop Thin ...,,,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,59999,75828.0,DELL,,DDR4,20.874874716463577
HP Pavilion Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14-ec0000AX Thi...,4.2,123.0,AMD Ryzen 5 Hexa Core Processor,16,64 bit Windows 10 Operating System,512 GB SSD,64490,74839.0,HP,16.0,DDR4,13.828351527946658
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 ...,,,AMD Ryzen 9 Octa Core Processor,16,64 bit Windows 11 Operating System,1 TB SSD,166990,207990.0,ASUS,,DDR5,19.71248617722006
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop,,,Intel Core i5 Processor (12th Gen),8,Windows 11 Operating System,512 GB SSD,60090,72180.0,DELL,,DDR4,16.749792186201166
Lenovo IdeaPad 3 CB Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14IGL05 Thin and Light Lap...,3.7,6.0,Intel Celeron Dual Core Processor,4,Chrome Operating System,,23990,34890.0,Lenovo,2.0,DDR4,31.241043278876468
DELL Insprion Core i7 7th Gen - (8 GB/1 TB HDD/Windows 10/2 GB Graphics) 3567 Laptop,4.0,371.0,Intel Core i7 Processor (7th Gen),8,64 bit Windows 10 Operating System,1 TB HDD,61658,69999.0,DELL,67.0,DDR4,11.915884512635895
HP Victus Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,4.3,9.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,103000,105000.0,HP,1.0,DDR4,1.9047619047619049
ASUS ASUS TUF Dash Series Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,,,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,88990,129990.0,ASUS,,DDR4,31.54088776059697
Lenovo IdeaPad Gaming 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,,,Intel Core i5 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,84990,111190.0,Lenovo,,DDR4,23.563270078244447
MSI Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/Arc A370M Intel Arc/144 Hz) Thin...,3.6,49.0,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,52990,89990.0,MSI,10.0,DDR4,41.11567951994666
acer Spin 7 Core i7 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SP714-51 Laptop,4.0,1.0,Intel Core i7 Processor (7th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,119990,124900.0,acer,1.0,DDR3,3.931144915932746
HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1048TU Thin and Light Lap...,3.8,21.0,Intel Core i5 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,69490,85837.0,HP,4.0,DDR4,19.044235003553247
acer aspire 5 gaming Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,3.7,3.0,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,61990,79990.0,acer,0.0,DDR4,22.502812851606453
ASUS Ryzen 7 Octa Core 5800U - (16 GB/1 TB SSD/Windows 10 Home) UM325SA-KG701TS Thin and Light Laptop,3.0,2.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 10 Operating System,1 TB SSD,79990,122990.0,ASUS,1.0,LPDDR4X,34.96219204813399
HP Spectre Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Pro) 14-ea0542TU 2 in 1 Laptop,,,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,111990,155437.0,HP,,LPDDR4X,27.95151733499746
HP 15s Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5112TU Thin and Light Laptop,4.2,111.0,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,64000,72210.0,HP,7.0,DDR4,11.369616396620968
Lenovo Ideapad AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Laptop,4.5,17.0,AMD Ryzen 5 Hexa Core Processor,8,Windows 11 Operating System,512 GB SSD,48990,68490.0,Lenovo,4.0,DDR4,28.471309680245295
HP 15-ec1105AX Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,4.5,1243.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,58500,70172.0,HP,158.0,DDR4,16.633415037336828
DELL Allienware Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,,,Intel Core i7 Processor (12th Gen),32,64 bit Windows 11 Operating System,1 TB SSD,209990,263986.0,DELL,,DDR5,20.45411499094649
HP Victus Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 1...,,,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,68200,83039.0,HP,,DDR4,17.86991654523778
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 16 2-in-1 2 in 1 Laptop,,,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,87500,110888.0,DELL,,DDR4,21.091551836086865
DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,,,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,60790,81227.0,DELL,,DDR4,25.16035308456548
ASUS TUF Dash F15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX ...,4.8,5.0,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,149990,188990.0,ASUS,1.0,DDR5,20.6360124874332
MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65...,4.1,10.0,Intel Core i7 Processor (8th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,149990,169990.0,MSI,3.0,DDR4,11.765397964586152
ASUS Zenbook S 13 OLED Ryzen 5 Hexa Core 6600U - (16 GB/512 GB SSD/Windows 11 Home) UM5302TA-LX501WS T...,4.8,4.0,AMD Ryzen 5 Hexa Core Processor,16,Windows 11 Operating System,512 GB SSD,99990,122990.0,ASUS,2.0,LPDDR5,18.7007073745833
ASUS Ryzen 5 Hexa Core - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) KM513UA-BQ512TS Thin and Light Lap...,,,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,75100,75500.0,ASUS,,DDR4,0.5298013245033113
MSI Summit E15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) Summit E15 A11SCST-272...,4.0,3.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,135990,156990.0,MSI,2.0,DDR4,13.376648194152493
Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Lig...,4.4,698.0,AMD Ryzen 7 Octa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,58990,60990.0,Lenovo,82.0,DDR4,3.279226102639777
HP Intel Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) 15-ep0011TX Laptop,3.7,3.0,Intel Core i5 Processor (10th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,97500,138366.0,HP,0.0,DDR4,29.53471228480985
DELL Vostro 3405 Athlon Dual Core 3050 - (4 GB/256 GB SSD/Windows 10 Home) Vostro 3405 Thin and Light ...,4.1,488.0,AMD Athlon Dual Core Processor,4,64 bit Windows 10 Operating System,256 GB SSD,30490,36999.0,DELL,54.0,DDR4,17.592367361280033
DELL Inspiron Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Laptop,4.5,14.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,89890,111529.0,DELL,2.0,DDR4,19.402128594356626
DELL Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Ins 5408 Thin and Light Laptop,4.3,232.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,67190,68142.0,DELL,35.0,DDR4,1.3970825628833905
DELL Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560774WIN9S 2 in 1 Laptop,,,Intel Core i3 Processor (12th Gen),8,Windows 11 Operating System,512 GB SSD,64490,81586.0,DELL,,DDR5,20.954575539921063
ASUS Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402ZA-KM732WS Laptop,,,Intel Core i7 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,104990,128990.0,ASUS,,LPDDR5,18.606093495619817
Avita PURA APU Dual Core A6 - (4 GB/128 GB SSD/Windows 10 Home) NS14A6ING431-IBB Thin and Light Laptop,3.7,1597.0,AMD APU Dual Core A6 Processor,4,64 bit Windows 10 Operating System,128 GB SSD,17990,27990.0,Avita,228.0,DDR4,35.72704537334763
DELL Inspiron 3501 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Inspiron 3501 Thin and Light L...,4.3,4.0,Intel Core i3 Processor (10th Gen),8,64 bit Windows 10 Operating System,256 GB SSD,41890,55534.0,DELL,0.0,DDR4,24.568732668275292
MSI GP76 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/240 ...,4.5,27.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,180990,201990.0,MSI,6.0,DDR4,10.396554284865587
HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050Ti...,5.0,3.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,111890,138399.0,HP,1.0,DDR4,19.154040130347763
Lenovo Intel Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,4.4,370.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,68990,79890.0,Lenovo,38.0,DDR4,13.64376017023407
HP Intel Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) 15-ep0011TX Laptop,3.7,3.0,Intel Core i5 Processor (10th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,97500,138366.0,HP,0.0,DDR4,29.53471228480985
HP Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) ...,,,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,108689,121355.0,HP,,DDR5,10.437147212723003
DELL Inspiron Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Laptop,4.5,14.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,89890,111529.0,DELL,2.0,DDR4,19.402128594356626
DELL Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Ins 5408 Thin and Light Laptop,4.3,232.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,67190,68142.0,DELL,35.0,DDR4,1.3970825628833905
ASUS Zenbook 14X (2022) Space Edition Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) UX5401ZAS-KN...,4.2,11.0,Intel Core i7 Processor (12th Gen),16,Windows 11 Operating System,1 TB SSD,129990,164990.0,ASUS,2.0,LPDDR5,21.21340687314383
DELL Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560774WIN9S 2 in 1 Laptop,,,Intel Core i3 Processor (12th Gen),8,Windows 11 Operating System,512 GB SSD,64490,81586.0,DELL,,DDR5,20.954575539921063
ASUS Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402ZA-KM732WS Laptop,,,Intel Core i7 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,104990,128990.0,ASUS,,LPDDR5,18.606093495619817
MSI GP76 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/240 ...,4.5,27.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,180990,201990.0,MSI,6.0,DDR4,10.396554284865587
HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050Ti...,5.0,3.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,111890,138399.0,HP,1.0,DDR4,19.154040130347763
Lenovo Intel Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,4.4,370.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,68990,79890.0,Lenovo,38.0,DDR4,13.64376017023407
HP Envy Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 13-ba0011tx Thin and Light ...,4.2,33.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,81990,103279.0,HP,7.0,DDR4,20.61309656367703
APPLE 2021 Macbook Pro M1 Max - (32 GB/1 TB SSD/Mac OS Monterey) MK1H3HN/A,4.3,13.0,Apple M1 Max Processor,32,Mac OS Operating System,1 TB SSD,306990,329900.0,APPLE,5.0,Unified,6.9445286450439525
APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) Z160000Z1,,,Apple M2 Processor,8,Mac OS Operating System,512 GB SSD,131990,139000.0,APPLE,,Unified,5.043165467625899
HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s- eq1561AU Thin and Light Laptop,3.7,35.0,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 11 Operating System,256 GB SSD,29997,43628.0,HP,3.0,DDR4,31.2436967085358
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 3511 Laptop,,,Intel Core i5 Processor (11th Gen),16,Windows 10 Operating System,512 GB SSD,68866,88400.0,DELL,,DDR4,22.097285067873305
Infinix ZERO BOOK ULTRA Series Laptop Intel Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home) ZL12 B...,,,Intel Core i9 Processor (12th Gen),32,Windows 11 Operating System,1 TB SSD,84990,149990.0,Infinix,,LPDDR5,43.33622241482766
ASUS ROG Flow X13 with RTX 3080 eGPU Ryzen 9 Octa Core 5980HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB G...,,,AMD Ryzen 9 Octa Core Processor,32,64 bit Windows 10 Operating System,1 TB SSD,234990,350990.0,ASUS,,LPDDR4X,33.04937462605772
acer Predator Helios 300 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,5.0,7.0,Intel Core i9 Processor (11th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,148490,169999.0,acer,1.0,DDR4,12.652427367219806
DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,4.5,28.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,99900,118156.0,DELL,3.0,DDR4,15.450760012187278
ASUS Zenbook S 13 OLED Ryzen 5 Hexa Core 6600U - (16 GB/512 GB SSD/Windows 11 Home) UM5302TA-LX501WS T...,4.8,4.0,AMD Ryzen 5 Hexa Core Processor,16,Windows 11 Operating System,512 GB SSD,99990,122990.0,ASUS,2.0,LPDDR5,18.7007073745833
ASUS Chromebook Flip Touch Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C214MA-BU0452 Chrom...,4.0,1735.0,Intel Celeron Dual Core Processor,4,Chrome Operating System,,22990,29990.0,ASUS,273.0,LPDDR4,23.34111370456819
Avita PURA APU Dual Core A6 - (4 GB/128 GB SSD/Windows 10 Home) NS14A6ING431-IBB Thin and Light Laptop,3.7,1597.0,AMD APU Dual Core A6 Processor,4,64 bit Windows 10 Operating System,128 GB SSD,17990,27990.0,Avita,228.0,DDR4,35.72704537334763
MSI GF63 Thin Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,4.5,4347.0,Intel Core i5 Processor (9th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,58499,94990.0,MSI,596.0,DDR4,38.41562269712601
DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Notebook,,,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,512 GB SSD,77990,93766.0,DELL,,DDR4,16.8248618902374
DELL Vostro Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Light Laptop,,,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,69160,89694.0,DELL,,DDR4,22.89339309206859
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Laptop,4.2,17.0,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,81490,98200.0,DELL,4.0,DDR4,17.016293279022403
DELL Ryzen 3 Dual Core 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) D560584WIN9BD Laptop,,,AMD Ryzen 3 Dual Core Processor (3rd Gen),8,Windows 10 Operating System,256 GB SSD,43490,53603.0,DELL,,DDR4,18.86648135365558
DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Vostro 3000 Thin and Light Laptop,4.1,397.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,53990,80711.0,DELL,26.0,DDR4,33.10701143586376
Lenovo Athlon Dual Core 3050U - (4 GB/256 GB SSD/DOS) E41-55 Thin and Light Laptop,,,AMD Athlon Dual Core Processor,4,DOS Operating System,256 GB SSD,18990,29999.0,Lenovo,,DDR4,36.69788992966432
ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and ...,,,Intel Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,132790,172990.0,ASUS,,LPDDR3,23.23833747615469
ASUS TUF Gaming F15 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 10/6 GB Graphics/NVIDIA GeForce RTX 306...,4.4,9.0,Intel Core i9 Processor (11th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,144990,188990.0,ASUS,3.0,DDR4,23.281655114027195
acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/1 TB HDD/Windows 10 Home) A315-23 Notebook,3.6,134.0,AMD Ryzen 3 Dual Core Processor,4,64 bit Windows 10 Operating System,1 TB HDD,34630,49999.0,acer,20.0,DDR4,30.73861477229545
HP 430 G8 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ProBook 430 G8 Business Laptop,,,Intel Core i5 Processor (11th Gen),8,Windows 10 Operating System,512 GB SSD,68841,98000.0,HP,,DDR4,29.75408163265306
MSI WF65 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Pro/4 GB Graphics/NVIDIA Quadro T100...,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,160990,179990.0,MSI,,DDR4,10.556142007889328
Vaio SE Series Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NP14V1IN004P Thin and Light Laptop,3.8,84.0,Intel Core i5 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,62890,84690.0,Vaio,13.0,DDR4,25.740937536899278
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (32 GB/1 TB SSD/Windows 11 Home...,,,AMD Ryzen 9 Octa Core Processor,32,64 bit Windows 11 Operating System,1 TB SSD,261990,311990.0,ASUS,,DDR5,16.026154684445014
HP Spectre x360 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) 13-aw0205tu 2 in 1 Laptop,3.3,3.0,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,163990,192977.0,HP,1.0,DDR4,15.020961047171424
HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 16-B...,,,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,125680,132765.0,HP,,DDR5,5.336496817685385
HP HP Envy Ryzen 7 Octa Core 4700U - (16 GB/1 TB SSD/Windows 10 Home) 13-ay0508au Thin and Light Lapto...,4.3,8.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,1 TB SSD,84690,112900.0,HP,0.0,DDR4,24.986713906111603
HP 250 G8 Core i3 11th Gen - (8 GB/512 GB SSD/DOS) 250 G8 Notebook,4.0,51.0,Intel Core i3 Processor (11th Gen),8,DOS Operating System,512 GB SSD,38200,47000.0,HP,7.0,DDR4,18.72340425531915
DELL G7 Core i9 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2070/300 H...,4.3,22.0,Intel Core i9 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,206490,227250.0,DELL,3.0,DDR4,9.135313531353136
HP Spectre Folio Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-ak1004TU 2 in 1 Laptop,,,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,239759,,HP,,LPDDR3,
DELL 7000 Series Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 7420...,4.8,4.0,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,108890,123494.0,DELL,0.0,DDR4,11.825675741331562
DELL Inspiron 3505 Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 3505 Thin and ...,4.4,76.0,AMD Ryzen 7 Quad Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,71000,,DELL,14.0,DDR4,
acer Aspire 3 Pentium Quad Core - (4 GB/256 GB SSD/Windows 11 Home) A314-35 Thin and Light Laptop,,,Intel Pentium Quad Core Processor,4,Windows 11 Operating System,256 GB SSD,37990,,acer,,DDR4,
Infinix ZERO BOOK Series Laptop Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) ZL12 Busin...,,,Intel Core i5 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,49990,79990.0,Infinix,,LPDDR5,37.50468808601075
ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L303WS Laptop,,,Intel Core i3 Processor (11th Gen),8,Windows 11 Operating System,256 GB SSD,42990,58990.0,ASUS,,DDR4,27.123241227326666
Infinix ZERO BOOK ULTRA Series Laptop Intel Core i9 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) ZL12...,,,Intel Core i9 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,79990,129990.0,Infinix,,LPDDR5,38.46449726902069
Infinix ZERO BOOK Series Laptop Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) ZL12 Busin...,,,Intel Core i5 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,49990,79990.0,Infinix,,LPDDR5,37.50468808601075
ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L303WS Laptop,,,Intel Core i3 Processor (11th Gen),8,Windows 11 Operating System,256 GB SSD,42990,58990.0,ASUS,,DDR4,27.123241227326666
Infinix ZERO BOOK ULTRA Series Laptop Intel Core i9 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) ZL12...,,,Intel Core i9 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,79990,129990.0,Infinix,,LPDDR5,38.46449726902069
ASUS ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4115T Thin and Light Lapt...,4.3,40.0,Intel Core i7 Processor (8th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,85490,102990.0,ASUS,4.0,LPDDR3,16.991940965142245
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graph...,4.5,908.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,60490,85290.0,Lenovo,122.0,DDR4,29.077265799038578
Lenovo Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) Legion 5 15ITH6 Thin and Li...,,,Intel Core i7 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,105990,159290.0,Lenovo,,DDR4,33.46098311256199
Lenovo Ideapad 330s Core i5 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 330S-15IKB Thin an...,4.0,21.0,Intel Core i5 Processor (8th Gen),4,64 bit Windows 10 Operating System,1 TB HDD,56990,62594.0,Lenovo,5.0,DDR4,8.952934786081732
APPLE 2020 Macbook Pro M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MYD92HN/A,4.5,477.0,Apple M1 Processor,8,Mac OS Operating System,512 GB SSD,129990,142900.0,APPLE,50.0,DDR4,9.034289713086075
